subj_id,present,rt,correct,confidence,occlusion_is_low
1,-1,3.23384223318395,1,0.821952526895844,0
1,-1,1.62125872640379,1,0.864123058761457,0
1,-1,1.73670352518291,1,0.886051406348986,0
1,-1,1.25824873750463,1,0.803360902938168,0
1,-1,2.06437221618168,1,0.82180968251934,0
1,-1,1.35088080631015,1,0.833202471444324,0
1,-1,2.8005147376062,1,0.864237586641896,0
1,-1,2.29300049663255,1,0.827650163454253,0
1,-1,2.40530606661525,1,0.854473366172309,0
1,-1,1.64875374533243,1,0.864123058761457,0
1,-1,1.23078877045269,0,0.868686801006285,0
1,-1,1.85872644368974,1,0.868798066253796,0
1,-1,4.12813040040307,1,0.886248292357819,0
1,-1,1.45810443199402,1,0.859308446435132,0
1,-1,1.676693920597,1,0.864123058761457,0
1,-1,1.89036434537638,1,0.868798066253796,0
1,-1,1.66126096769367,1,0.886051406348986,0
1,-1,1.33635854712246,1,0.833202471444324,0
1,-1,1.43961478004787,1,0.859308446435132,0
1,-1,1.62729373220205,1,0.838742807705724,0
1,-1,1.98398374399547,1,0.89006792533614,0
1,-1,1.72205550937656,1,0.904830623581428,0
1,-1,4.31618120436706,1,0.869020356629695,0
1,-1,1.44701199432864,1,0.776741888844326,0
1,-1,1.64771661063586,1,0.838742807705724,0
1,-1,2.58595502855751,1,0.859426372284449,0
1,-1,3.56248172110217,1,0.877843355631217,0
1,-1,1.74892908054107,1,0.815815327741224,0
1,-1,1.57306674190149,0,0.901206823450007,0
1,-1,1.90166157154935,1,0.844133542361293,0
1,-1,1.57247072474646,1,0.838742807705724,0
1,-1,1.4412042756443,1,0.859308446435132,0
1,-1,2.45361615635749,1,0.769829330151973,0
1,-1,1.6578042250392,0,0.859190437867272,0
1,-1,1.32448449805666,1,0.833202471444324,0
1,-1,1.70892791568495,1,0.864123058761457,0
1,-1,1.68210455532904,1,0.864123058761457,0
1,-1,1.45895665764009,0,0.864008449469122,0
1,-1,1.93850704617719,0,0.854230528767369,0
1,-1,1.67604447777566,1,0.886051406348986,0
1,-1,1.49768440652543,1,0.776741888844326,0
1,-1,1.36157974109479,1,0.859308446435132,0
1,-1,2.65811414012973,1,0.859426372284449,0
1,-1,1.81624463627123,1,0.815815327741224,0
1,-1,1.83105576275337,1,0.815815327741224,0
1,-1,2.12362441430696,1,0.849376430292282,0
1,-1,1.62001964609651,0,0.881805948482982,0
1,-1,3.25361228148533,1,0.821952526895844,0
1,-1,2.8521858474863,1,0.864237586641896,0
1,-1,1.67171490654337,1,0.886051406348986,0
1,-1,1.7963026510458,1,0.815815327741224,0
1,-1,1.69641456695354,1,0.886051406348986,0
1,-1,1.87126583517919,0,0.897550435301507,0
1,-1,1.64352376581831,1,0.864123058761457,0
1,-1,1.6969748772021,1,0.864123058761457,0
1,-1,2.79603058547105,1,0.838874739212316,0
1,-1,1.76120321156299,1,0.815815327741224,0
1,-1,1.45881196124681,0,0.885952852030389,0
1,-1,1.4609915380425,1,0.88190760869722,0
1,-1,2.56956722464472,1,0.833338035054783,0
1,-1,1.40329964264251,1,0.859308446435132,0
1,-1,1.35114545146352,1,0.833202471444324,0
1,-1,2.90653845863961,1,0.864237586641896,0
1,-1,1.42784544966337,1,0.88190760869722,0
1,-1,1.8288896075864,1,0.844133542361293,0
1,-1,1.36375358052801,1,0.833202471444324,0
1,-1,2.95821181588405,1,0.886149886445801,0
1,-1,1.69940663151239,1,0.864123058761457,0
1,-1,1.85662248865964,1,0.844133542361293,0
1,-1,1.802122129563,1,0.815815327741224,0
1,-1,2.19006207644979,0,0.873119766237872,0
1,-1,1.79544149482106,1,0.844133542361293,0
1,-1,2.49404660248474,1,0.833338035054783,0
1,-1,1.47388747004582,0,0.838610788954982,0
1,-1,2.03750205093261,0,0.827371609388836,0
1,-1,1.31660029176892,1,0.833202471444324,0
1,-1,1.2837890332486,0,0.844005116104616,0
1,-1,2.24005772813293,0,0.821523724538083,0
1,-1,2.19794046622314,0,0.849126589477494,0
1,-1,1.40500427723949,1,0.833202471444324,0
1,-1,2.04723140974101,1,0.82180968251934,0
1,-1,2.03166930945534,1,0.82180968251934,0
1,-1,3.54913965515727,0,0.868464030224849,0
1,-1,1.03419488078583,0,0.82166674840558,0
1,-1,1.65536244352106,1,0.838742807705724,0
1,-1,2.06094743873261,1,0.849376430292282,0
1,-1,1.45042758253698,1,0.88190760869722,0
1,-1,1.80327489170889,1,0.815815327741224,0
1,-1,2.02201375732648,1,0.82180968251934,0
1,-1,1.60483131878902,1,0.809666024890232,0
1,-1,1.6735436133966,1,0.864123058761457,0
1,-1,1.4205214515705,1,0.88190760869722,0
1,-1,2.33157320461875,1,0.827650163454253,0
1,-1,1.78521520586675,1,0.815815327741224,0
1,-1,1.65243114578488,1,0.864123058761457,0
1,-1,1.50441193361344,1,0.88190760869722,0
1,-1,1.69639412070097,1,0.864123058761457,0
1,-1,2.82889253181695,0,0.881704212493093,0
1,-1,1.431754601031,1,0.859308446435132,0
1,-1,1.68690149022374,1,0.886051406348986,0
1,-1,1.38206429105403,1,0.859308446435132,0
1,-1,1.70031243613695,1,0.864123058761457,0
1,-1,3.1149126680277,1,0.890163364461768,0
1,-1,1.4716210131986,0,0.864008449469122,0
1,-1,1.84711842498396,1,0.815815327741224,0
1,-1,1.38885109569818,1,0.859308446435132,0
1,-1,2.00732609255754,1,0.82180968251934,0
1,-1,1.38935062926467,1,0.859308446435132,0
1,-1,1.68767271567321,1,0.886051406348986,0
1,-1,1.68898792068984,1,0.864123058761457,0
1,-1,2.40813336502233,1,0.854473366172309,0
1,-1,1.94465027815936,1,0.908253743582808,0
1,-1,1.42693330804232,1,0.859308446435132,0
1,-1,1.57104459419539,1,0.838742807705724,0
1,-1,2.49665305254316,1,0.833338035054783,0
1,-1,1.88294208710536,1,0.868798066253796,0
1,-1,2.4427338841791,1,0.897729746002132,0
1,-1,2.16789291929872,1,0.893959811449679,0
1,-1,2.86660335810947,1,0.864237586641896,0
1,-1,2.61393845798036,1,0.859426372284449,0
1,-1,2.0384268475127,0,0.926355945395589,0
1,-1,1.89445052370449,1,0.844133542361293,0
1,-1,1.62214268458237,1,0.864123058761457,0
1,-1,3.10256408222784,1,0.868909251450438,0
1,-1,1.36770612120878,1,0.859308446435132,0
1,-1,1.429761946993,1,0.859308446435132,0
1,-1,2.63106710020672,1,0.882009193172093,0
1,-1,1.62781535381192,1,0.838742807705724,0
1,-1,1.9435471177106,1,0.89006792533614,0
1,-1,2.24794081625863,0,0.908090995555605,0
1,-1,1.84820509390859,1,0.868798066253796,0
1,-1,1.80151715839369,1,0.815815327741224,0
1,-1,1.50610361647424,1,0.88190760869722,0
1,-1,2.49416494705235,1,0.914769456646011,0
1,-1,1.5448921542567,1,0.838742807705724,0
1,-1,2.6951290079002,1,0.901380437773626,0
1,-1,2.62592699485068,1,0.859426372284449,0
1,-1,1.38671027869955,1,0.859308446435132,0
1,-1,1.54176029186016,0,0.917720299988793,0
1,-1,1.97581031117321,0,0.926355945395589,0
1,-1,1.68320867331693,1,0.864123058761457,0
1,-1,1.65772355535475,1,0.886051406348986,0
1,-1,1.85467093778731,1,0.844133542361293,0
1,-1,1.67850772257816,1,0.864123058761457,0
1,-1,1.87650555372818,0,0.949508483701666,0
1,-1,1.47977755803394,1,0.88190760869722,0
1,-1,2.39123953579552,1,0.854473366172309,0
1,-1,1.64900067149987,1,0.886051406348986,0
1,-1,1.7780546111865,1,0.815815327741224,0
1,-1,2.30667946954616,1,0.854473366172309,0
1,-1,1.64086419762119,1,0.864123058761457,0
1,-1,1.46962107499367,1,0.901293664602665,0
1,-1,1.53696521603282,1,0.901293664602665,0
1,-1,1.34706373526293,1,0.859308446435132,0
1,-1,2.50660237663178,1,0.833338035054783,0
1,-1,2.02513979358808,1,0.790442484957754,0
1,-1,2.6344429339596,1,0.859426372284449,0
1,-1,1.29343696001038,1,0.803360902938168,0
1,-1,1.79853257427915,1,0.844133542361293,0
1,-1,2.10593974757496,1,0.873335802029551,0
1,-1,1.87684785730144,1,0.844133542361293,0
1,-1,2.53284156218466,1,0.833338035054783,0
1,-1,1.39531156834941,1,0.833202471444324,0
1,-1,1.26277727770693,1,0.803360902938168,0
1,-1,1.8590332185608,1,0.815815327741224,0
1,-1,1.33994568452149,1,0.803360902938168,0
1,-1,2.00757613474557,1,0.89006792533614,0
1,-1,1.90590260102148,1,0.844133542361293,0
1,-1,1.38245292694925,1,0.833202471444324,0
1,-1,1.33400906811716,1,0.833202471444324,0
1,-1,2.44752584390506,1,0.877738681729751,0
1,-1,1.45139102728703,1,0.859308446435132,0
1,-1,1.38778446790889,1,0.859308446435132,0
1,-1,2.79251948284263,1,0.838874739212316,0
1,-1,1.9413275852525,1,0.868798066253796,0
1,-1,1.61809217120368,1,0.864123058761457,0
1,-1,1.49181007053607,1,0.88190760869722,0
1,-1,1.68373439414259,1,0.864123058761457,0
1,-1,1.39917736195144,1,0.859308446435132,0
1,-1,1.39097026550642,1,0.833202471444324,0
1,-1,2.44328585802435,0,0.934150272802771,0
1,-1,1.88180879775881,1,0.868798066253796,0
1,-1,4.97161057713174,0,0.885656743374292,0
1,-1,1.00451245173992,0,0.82166674840558,0
1,-1,1.60961688535997,1,0.838742807705724,0
1,-1,1.27482503896374,0,0.844005116104616,0
1,-1,3.04097664507654,1,0.844261882397743,0
1,-1,1.24500541671217,1,0.803360902938168,0
1,-1,1.49810729924175,0,0.809515607647345,0
1,-1,1.81197363660591,1,0.844133542361293,0
1,-1,1.1813547728263,0,0.868686801006285,0
1,-1,1.85896507245981,1,0.868798066253796,0
1,-1,1.54046770382358,1,0.901293664602665,0
1,-1,2.58865514261417,1,0.859426372284449,0
1,-1,1.35212009916663,1,0.803360902938168,0
1,-1,1.36893916583346,1,0.833202471444324,0
1,-1,1.38455983681293,1,0.859308446435132,0
1,-1,2.47138422820349,1,0.897729746002132,0
1,-1,1.48507326272452,1,0.88190760869722,0
1,-1,1.45579138493841,1,0.859308446435132,0
1,-1,1.87468484953125,1,0.844133542361293,0
1,-1,2.97670378740322,0,0.914540949569634,0
1,-1,1.70076999881494,1,0.864123058761457,0
1,-1,1.83230413224463,1,0.844133542361293,0
1,-1,1.00007733065447,0,0.82166674840558,0
1,-1,1.48406389665239,0,0.838610788954982,0
1,-1,1.34992650572369,1,0.859308446435132,0
1,-1,2.09657388504843,1,0.873335802029551,0
1,-1,2.31095221061447,1,0.827650163454253,0
1,-1,2.38948260710615,1,0.854473366172309,0
1,-1,3.22556744839393,1,0.821952526895844,0
1,-1,1.41701142977163,1,0.859308446435132,0
1,-1,1.88468110326373,1,0.844133542361293,0
1,-1,1.32239175869296,0,0.904746565350383,0
1,-1,1.99777569850289,1,0.923689054262699,0
1,-1,1.85674779149702,1,0.868798066253796,0
1,-1,2.24517859507677,0,0.849126589477494,0
1,-1,2.10525914050963,1,0.82180968251934,0
1,-1,1.57996209438473,1,0.809666024890232,0
1,-1,1.87722395198261,1,0.868798066253796,0
1,-1,1.59809100182247,1,0.838742807705724,0
1,-1,1.23448501891304,0,0.868686801006285,0
1,-1,1.35053959321548,1,0.859308446435132,0
1,-1,1.43672382371784,1,0.859308446435132,0
1,-1,3.83217662970604,0,0.863778986519913,0
1,-1,1.92635485784459,0,0.854230528767369,0
1,-1,1.2554297792553,0,0.844005116104616,0
1,-1,2.14691552463385,1,0.873335802029551,0
1,-1,1.39064602802765,1,0.833202471444324,0
1,-1,2.30524278301357,1,0.91156577208887,0
1,-1,1.82822496849294,1,0.92079161279339,0
1,-1,1.5653259230621,1,0.838742807705724,0
1,-1,1.50893613903806,1,0.809666024890232,0
1,-1,1.2500637534113,0,0.868686801006285,0
1,-1,1.48547754099389,0,0.864008449469122,0
1,-1,1.36119134335148,1,0.859308446435132,0
1,-1,2.06905625794569,1,0.82180968251934,0
1,-1,1.66682225077858,1,0.864123058761457,0
1,-1,1.65916634889012,0,0.881805948482982,0
1,-1,1.37821458787804,0,0.885952852030389,0
1,-1,1.62289834876484,1,0.838742807705724,0
1,-1,3.55908913690078,1,0.877843355631217,0
1,-1,1.85108308764603,1,0.815815327741224,0
1,-1,1.86105734859385,1,0.844133542361293,0
1,-1,2.59391933870244,1,0.833338035054783,0
1,-1,1.52983265522999,1,0.901293664602665,0
