subj_id,present,rt,correct,confidence,occlusion_is_low
1,-1,1.34013510008065,1,0.881898533940785,0
1,-1,2.0459771682584,1,0.87158786587932,0
1,-1,2.16191909662833,1,0.858085530183681,0
1,-1,2.30939520204988,1,0.90905183989098,0
1,-1,2.15342895208315,0,0.887527522500289,0
1,-1,1.82404208717722,1,0.907373674748645,0
1,-1,2.28387803641644,1,0.90905183989098,0
1,-1,1.30955272141354,1,0.881898533940785,0
1,-1,1.23327572627402,0,0.864675341821567,0
1,-1,1.70492588589591,1,0.916642085545923,0
1,-1,1.82450688547365,1,0.883979231518646,0
1,-1,1.32296863169941,1,0.853111475464612,0
1,-1,2.91743770751747,1,0.900845217772795,0
1,-1,1.53095974329379,1,0.869317795942971,0
1,-1,1.80542429898342,1,0.883979231518646,0
1,-1,1.80473234393705,1,0.883979231518646,0
1,-1,1.42144031495723,1,0.925059672975723,0
1,-1,2.18143459396484,1,0.935173743447797,0
1,-1,1.61449079924985,1,0.895318481612617,0
1,-1,2.69946380627477,1,0.910702592916356,0
1,-1,1.55417929178535,1,0.869317795942971,0
1,-1,2.43508518055638,1,0.843418504145698,0
1,-1,1.34213644572211,1,0.881898533940785,0
1,-1,1.42364314788368,1,0.905667757561553,0
1,-1,1.25105498690484,1,0.853111475464612,0
1,-1,1.5272090383142,1,0.869317795942971,0
1,-1,3.89762118576186,1,0.90438403934388,0
1,-1,2.23168228512466,1,0.886028009036965,0
1,-1,1.54317324280441,0,0.944789671936856,0
1,-1,1.4998026511578,1,0.869317795942971,0
1,-1,1.91677290258231,1,0.840741447879965,0
1,-1,1.61127831332305,1,0.895318481612617,0
1,-1,2.07202306820407,0,0.887527522500289,0
1,-1,1.93237721102886,1,0.840741447879965,0
1,-1,1.34086479844713,1,0.853111475464612,0
1,-1,1.93405873025264,1,0.926443386164242,0
1,-1,1.31020749505764,1,0.881898533940785,0
1,-1,1.38610746612995,1,0.881898533940785,0
1,-1,1.52458637542963,1,0.869317795942971,0
