subj_id,present,rt,correct,confidence,occlusion_is_low
1,-1,2.58704448994802,1,0.80803753724599,0
1,-1,2.33107468568407,1,0.823781423377792,0
1,-1,2.10554486174528,1,0.794032758370879,0
1,-1,2.414969685326,0,0.81453247845849,0
1,-1,1.63971208906718,1,0.794032758370879,0
1,-1,2.30583430375573,1,0.792641590845323,0
1,-1,2.39443364440608,1,0.850044817256824,0
1,-1,2.29154973478657,1,0.823781423377792,0
1,-1,4.05500709343611,1,0.771901719352815,0
1,-1,1.37120769759171,0,0.875793043260012,0
1,-1,3.24577265461333,1,0.789838476614873,0
1,-1,3.44846086758072,1,0.858863603478721,0
1,-1,4.06567745246585,1,0.754488155650945,0
1,-1,3.00430110156073,1,0.860908195203314,0
1,-1,1.89395674879583,1,0.809350257485512,0
1,-1,2.36641041653334,1,0.809350257485512,0
1,-1,3.14308039351535,1,0.833842837561022,0
1,-1,2.22254241946255,1,0.823781423377792,0
1,-1,2.82124988978358,1,0.80803753724599,0
1,-1,2.06297878324818,1,0.823781423377792,0
1,-1,1.95747324410737,1,0.794032758370879,0
1,-1,1.76063122745972,0,0.826231412313509,0
1,-1,1.66910040094587,1,0.837339766098875,0
1,-1,2.31123745891682,1,0.80803753724599,0
1,-1,2.86735484033208,1,0.83618075929772,0
1,-1,2.14422180936974,1,0.83618075929772,0
1,-1,2.79895496299777,1,0.792641590845323,0
1,-1,2.10972460467218,1,0.759172826445826,0
1,-1,1.65648816382882,1,0.809350257485512,0
1,-1,1.03930010827882,0,0.796794322389297,0
1,-1,2.05430012525067,1,0.792641590845323,0
1,-1,2.19110722376139,0,0.840777151809722,0
1,-1,1.60555050168765,1,0.823781423377792,0
1,-1,1.50654017117558,1,0.794032758370879,0
1,-1,2.84526772442089,1,0.822546282614915,0
1,-1,2.2781732775729,1,0.794032758370879,0
1,-1,3.86969300020151,1,0.818800141158011,0
1,-1,2.06206487302807,1,0.792641590845323,0
1,-1,2.08208505065197,1,0.80803753724599,0
1,-1,2.58915093995375,1,0.774875883183747,0
1,-1,1.76267972651882,1,0.837339766098875,0
1,-1,1.63459088318389,1,0.809350257485512,0
1,-1,2.183604831416,1,0.792641590845323,0
1,-1,1.98530416473184,1,0.850044817256824,0
1,-1,1.65527051730873,1,0.809350257485512,0
1,-1,1.79367957535413,1,0.777822429119884,0
1,-1,2.06998019234617,1,0.792641590845323,0
1,-1,3.98158912844388,1,0.77040429418438,0
1,-1,3.66691035963012,1,0.820055652210835,0
1,-1,1.84363712574597,1,0.823781423377792,0
1,-1,2.17048030915504,1,0.823781423377792,0
1,-1,4.57332014106936,1,0.868218626019767,0
1,-1,2.66086959862041,1,0.792641590845323,0
1,-1,3.84847513088218,0,0.817082503887585,0
1,-1,2.29105582701562,1,0.794032758370879,0
1,-1,3.81957013050745,1,0.846771043666017,0
1,-1,1.92886141353522,1,0.823781423377792,0
1,-1,2.67103309540292,1,0.774875883183747,0
1,-1,2.45538137350685,1,0.837339766098875,0
1,-1,2.6076887688701,1,0.835015121368341,0
1,-1,2.1850764562961,1,0.822546282614915,0
1,-1,3.77197827353937,1,0.771901719352815,0
1,-1,1.68090966772117,1,0.861921146202424,0
1,-1,2.3437712239533,1,0.83618075929772,0
1,-1,1.80370328781894,1,0.823781423377792,0
1,-1,1.93053245406345,1,0.794032758370879,0
1,-1,1.86834309385772,1,0.861921146202424,0
1,-1,1.91783403672135,0,0.841909787665194,0
1,-1,2.04818858675942,1,0.80803753724599,0
1,-1,2.19457877179597,1,0.776352610807541,0
1,-1,2.70358358262438,1,0.835015121368341,0
