subj_id,present,rt,correct,confidence,occlusion_is_low
1,-1,1.53185114766206,1,0.674688575115454,0
1,-1,1.35339081024187,1,0.669505508569307,0
1,-1,2.1411613312019,1,0.66558025603945,0
1,-1,1.38765257591714,1,0.649696572118682,0
1,-1,1.26809989106257,0,0.653711260959681,0
1,-1,1.54977789970623,0,0.668213853977517,0
1,-1,2.3600571466735,1,0.689979794077963,0
1,-1,1.93211204168703,1,0.698724372211151,0
1,-1,1.45391233014774,1,0.707326921269655,0
1,-1,1.42460949763153,1,0.669505508569307,0
1,-1,2.75004077086751,1,0.681097245040254,0
1,-1,2.02175019451045,1,0.66558025603945,0
1,-1,1.72554533036646,0,0.732247323028343,0
1,-1,1.41720994674181,1,0.669505508569307,0
1,-1,1.86479248713336,1,0.698724372211151,0
1,-1,1.43069128292053,1,0.725255100480614,0
1,-1,2.60332236235507,1,0.675967246536874,0
1,-1,1.59574553729505,1,0.674688575115454,0
1,-1,1.85819498053344,0,0.696263424048711,0
1,-1,1.76356310345803,1,0.660325131041932,0
1,-1,1.38470605800563,1,0.669505508569307,0
1,-1,3.12468972188221,1,0.686183731490619,0
1,-1,1.53510582805746,1,0.674688575115454,0
1,-1,1.35047118989681,1,0.688730955532048,0
1,-1,2.99818378460666,1,0.666877052071384,0
1,-1,2.14250565658929,1,0.684926584186605,0
1,-1,1.74860368953976,1,0.660325131041932,0
1,-1,2.62965906921245,1,0.675967246536874,0
1,-1,2.86771150651219,1,0.681097245040254,0
1,-1,2.28981429029079,1,0.670794612048631,0
1,-1,1.36869927785178,1,0.649696572118682,0
1,-1,1.97909616585749,1,0.698724372211151,0
1,-1,1.94557237998402,1,0.698724372211151,0
1,-1,3.39832108306477,1,0.69122586847581,0
1,-1,1.64279223036557,1,0.712171843149355,0
1,-1,1.78700164883434,0,0.662979158308849,0
1,-1,1.68566396039268,1,0.693750431768219,0
1,-1,2.39451405367116,1,0.689979794077963,0
1,-1,1.98967818017921,1,0.698724372211151,0
1,-1,1.93263144719841,1,0.67982922885977,0
