subj_id,present,rt,correct,confidence,occlusion_is_low
1,-1,1.5175995784944,1,0.766697743960152,0
1,-1,1.35977017545349,1,0.721478282186802,0
1,-1,1.25755217780645,0,0.7129347235613,0
1,-1,1.80099417126819,1,0.711067252047593,0
1,-1,2.58146849342718,1,0.714447267417073,0
1,-1,3.01510018110717,1,0.728064566975455,0
1,-1,1.53555556111774,1,0.71630160882907,0
1,-1,1.3720164460675,1,0.721478282186802,0
1,-1,1.35623019670062,1,0.721478282186802,0
1,-1,1.74432602336683,1,0.711067252047593,0
1,-1,1.33478504736887,0,0.74159451139606,0
1,-1,1.70716353232114,1,0.711067252047593,0
1,-1,1.52272197590078,1,0.71630160882907,0
1,-1,1.76888649394039,1,0.711067252047593,0
1,-1,1.62070822210568,1,0.71630160882907,0
1,-1,1.42184865142396,1,0.721478282186802,0
1,-1,1.54409896716552,1,0.739845448667794,0
1,-1,1.42053876658176,1,0.744745605774504,0
1,-1,2.36047645857789,1,0.719644533816526,0
1,-1,1.61070182795227,1,0.762084379463508,0
1,-1,2.62599572141938,1,0.738088728261997,0
1,-1,1.47019884537724,1,0.744745605774504,0
1,-1,1.81553440568567,1,0.757408654138451,0
1,-1,1.41405203197913,0,0.74159451139606,0
1,-1,1.16604490785256,0,0.7129347235613,0
1,-1,1.39416778223568,1,0.721478282186802,0
1,-1,1.41277045137663,1,0.721478282186802,0
1,-1,1.38178548831746,1,0.721478282186802,0
1,-1,1.67772877173372,1,0.762084379463508,0
1,-1,1.88080728185451,0,0.704236527713872,0
1,-1,1.20326545809635,0,0.736655252457943,0
1,-1,2.4099562006837,1,0.719644533816526,0
1,-1,1.69484698792455,1,0.711067252047593,0
1,-1,1.60594415268244,1,0.71630160882907,0
1,-1,2.21550756341595,1,0.747871338533746,0
1,-1,1.39612177107537,1,0.721478282186802,0
1,-1,2.415785825362,1,0.695026118534449,0
1,-1,1.80473112041907,1,0.734884709302956,0
1,-1,1.72538049292057,1,0.711067252047593,0
1,-1,1.54009400193364,0,0.768322806628013,0
1,-1,1.57677571515328,1,0.71630160882907,0
1,-1,1.51554700239056,1,0.71630160882907,0
1,-1,1.56755198002175,1,0.71630160882907,0
1,-1,2.57227850774694,1,0.714447267417073,0
1,-1,2.10331111229162,0,0.709544083235629,0
1,-1,1.6669825574963,1,0.739845448667794,0
1,-1,1.58183949528743,1,0.71630160882907,0
1,-1,1.3576989712009,1,0.744745605774504,0
1,-1,1.60439286356842,0,0.746473013227339,0
1,-1,3.09866633043775,1,0.750971593811205,0
1,-1,2.4192619996655,1,0.695026118534449,0
1,-1,2.65324651596507,1,0.714447267417073,0
1,-1,3.716156803681,1,0.712585668793935,0
1,-1,2.15485571167434,1,0.724783645310468,0
1,-1,1.50445100640108,1,0.766697743960152,0
1,-1,1.34249305916484,1,0.744745605774504,0
1,-1,1.59072212766071,0,0.723304648008276,0
1,-1,3.72225115263084,1,0.712585668793935,0
1,-1,3.91590302639316,1,0.707310766027257,0
1,-1,1.30223909293319,1,0.721478282186802,0
1,-1,2.04207095776832,1,0.729863914878403,0
1,-1,1.38919314578464,1,0.721478282186802,0
1,-1,2.01712916831088,1,0.729863914878403,0
1,-1,2.42708345699192,1,0.743010480596254,0
1,-1,2.04470600689681,1,0.729863914878403,0
1,-1,4.13186322369363,1,0.749264541953667,0
1,-1,2.51797369614259,1,0.743010480596254,0
1,-1,1.78843542197649,1,0.711067252047593,0
1,-1,2.6234019993393,0,0.725123600492387,0
1,-1,1.24795552565551,1,0.696953082710084,0
1,-1,1.28797484812186,1,0.696953082710084,0
1,-1,1.6172471713106,1,0.71630160882907,0
1,-1,1.94696581195962,0,0.777316851277749,0
1,-1,1.37013557121714,1,0.696953082710084,0
1,-1,1.3895476291325,1,0.744745605774504,0
1,-1,1.49618669493232,0,0.746473013227339,0
1,-1,1.84231512332618,1,0.734884709302956,0
1,-1,2.10644556969175,1,0.700428648381941,0
1,-1,1.69437235653864,1,0.762084379463508,0
1,-1,1.45304031421507,0,0.768322806628013,0
1,-1,2.22020516897831,1,0.747871338533746,0
1,-1,3.29840741491799,1,0.746150218603946,0
1,-1,1.59332227301046,1,0.71630160882907,0
1,-1,3.57083891376731,1,0.76342388907984,0
1,-1,1.54898155530051,1,0.739845448667794,0
1,-1,1.94693660206915,0,0.756045969393682,0
1,-1,2.43729665715882,1,0.743010480596254,0
1,-1,1.53673163040843,1,0.71630160882907,0
1,-1,2.46734564902921,1,0.719644533816526,0
1,-1,1.45000751120629,1,0.766697743960152,0
1,-1,1.12896603236096,0,0.759078087965148,0
1,-1,1.34050352972401,1,0.721478282186802,0
1,-1,1.50000661310596,1,0.71630160882907,0
1,-1,1.3872704347465,1,0.721478282186802,0
1,-1,2.39527421253554,1,0.743010480596254,0
1,-1,1.73438314994946,0,0.751290301145877,0
1,-1,1.70184193749508,1,0.711067252047593,0
1,-1,1.3731290306925,1,0.721478282186802,0
1,-1,1.35106435872677,1,0.696953082710084,0
1,-1,1.36869509518138,1,0.721478282186802,0
1,-1,1.35377448751486,1,0.696953082710084,0
1,-1,1.34843169778661,1,0.721478282186802,0
1,-1,2.45940590250794,1,0.719644533816526,0
1,-1,1.42100626878814,1,0.721478282186802,0
1,-1,2.26126031741202,1,0.747871338533746,0
1,-1,1.21199090209513,0,0.7129347235613,0
1,-1,1.96813296408671,1,0.729863914878403,0
1,-1,2.98693097683256,1,0.703881289412975,0
1,-1,1.38117843467371,1,0.721478282186802,0
1,-1,1.34151231928191,1,0.721478282186802,0
1,-1,1.42029186450742,1,0.744745605774504,0
1,-1,1.94363678764669,1,0.729863914878403,0
1,-1,1.99477995678565,1,0.729863914878403,0
1,-1,2.26721612643309,1,0.747871338533746,0
